id,goal,target,indicator,series,seriesdescription,seriescount,geoareacode,country,year,value,valuetype,source,footnotes,attributes,dimensions
luxembourg2021,12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,442,Luxembourg,2021,65054.0,Float,Eurostat,,"Nature: C, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: ALL"
luxembourg2021,12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,442,Luxembourg,2021,46727.0,Float,Eurostat,,"Nature: C, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: HHS"
luxembourg2021,12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,442,Luxembourg,2021,9466.0,Float,Eurostat,,"Nature: C, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: OOHC"
luxembourg2022,12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,442,Luxembourg,2022,9100.0,Float,Food Waste Index Report / WESR,,"Nature: E, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: OOHC"
luxembourg2022,12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,442,Luxembourg,2022,59150.0,Float,Food Waste Index Report / WESR,,"Nature: E, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: HHS"
luxembourg2022,12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,442,Luxembourg,2022,77350.0,Float,Food Waste Index Report / WESR,,"Nature: E, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: ALL"
luxembourg2022,12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,442,Luxembourg,2022,9100.0,Float,Food Waste Index Report / WESR,,"Nature: E, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: RTL"
malta2019,12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,470,Malta,2019,73714.91277,Float,Food Waste Index Report / WESR,Low Confidence,"Nature: E, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: ALL"
malta2019,12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,470,Malta,2019,56811.6,Float,Food Waste Index Report / WESR,High Confidence,"Nature: E, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: HHS"
malta2019,12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,470,Malta,2019,11261.21209,Float,Food Waste Index Report / WESR,Low Confidence,"Nature: E, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: OOHC"
malta2019,12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,470,Malta,2019,5642.10068,Float,Food Waste Index Report / WESR,Low Confidence,"Nature: E, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: RTL"
malta2020,12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,470,Malta,2020,3910.0,Float,Eurostat,,"Nature: C, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: RTL"
malta2020,12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,470,Malta,2020,23016.0,Float,Eurostat,,"Nature: C, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: OOHC"
malta2020,12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,470,Malta,2020,47235.0,Float,Eurostat,,"Nature: C, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: HHS"
malta2020,12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,470,Malta,2020,74161.0,Float,Eurostat,,"Nature: C, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: ALL"
malta2022,12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,470,Malta,2022,48760.0,Float,Food Waste Index Report / WESR,,"Nature: E, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: HHS"
malta2022,12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,470,Malta,2022,23850.0,Float,Food Waste Index Report / WESR,,"Nature: E, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: OOHC"
malta2022,12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,470,Malta,2022,4240.0,Float,Food Waste Index Report / WESR,,"Nature: E, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: RTL"
malta2022,12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,470,Malta,2022,76850.0,Float,Food Waste Index Report / WESR,,"Nature: E, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: ALL"
montenegro2019,12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,499,Montenegro,2019,17362.99083,Float,Food Waste Index Report / WESR,Very Low Confidence,"Nature: E, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: OOHC"
montenegro2019,12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,499,Montenegro,2019,9822.06356,Float,Food Waste Index Report / WESR,Very Low Confidence,"Nature: E, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: RTL"
montenegro2019,12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,499,Montenegro,2019,79173.26406,Float,Food Waste Index Report / WESR,Very Low Confidence,"Nature: E, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: ALL"
montenegro2019,12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,499,Montenegro,2019,51988.20968,Float,Food Waste Index Report / WESR,Low Confidence,"Nature: E, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: HHS"
montenegro2022,12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,499,Montenegro,2022,78780.00527,Float,Food Waste Index Report / WESR,Low Confidence,"Nature: E, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: ALL"
montenegro2022,12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,499,Montenegro,2022,15458.59982,Float,Food Waste Index Report / WESR,Low Confidence,"Nature: E, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: OOHC"
montenegro2022,12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,499,Montenegro,2022,54050.63115,Float,Food Waste Index Report / WESR,Low Confidence,"Nature: E, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: HHS"
montenegro2022,12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,499,Montenegro,2022,9270.7743,Float,Food Waste Index Report / WESR,Low Confidence,"Nature: E, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: RTL"
netherlands2019,12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,528,Netherlands,2019,854855.0,Float,Food Waste Index Report / WESR,High Confidence,"Nature: E, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: HHS"
netherlands2019,12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,528,Netherlands,2019,1480103.09366,Float,Food Waste Index Report / WESR,Low Confidence,"Nature: E, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: ALL"
netherlands2019,12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,528,Netherlands,2019,437179.99366,Float,Food Waste Index Report / WESR,Low Confidence,"Nature: E, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: OOHC"
netherlands2019,12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,528,Netherlands,2019,188068.1,Float,Food Waste Index Report / WESR,Medium Confidence,"Nature: E, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: RTL"
netherlands2020,12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,528,Netherlands,2020,209805.0,Float,Eurostat,"Since there is no public breakdown of the amount of household food waste recycled, it is classified among others.","Nature: C, Units: TONNES, Observation Status: E","Reporting Type: G, Food Waste Sector: RTL"
netherlands2020,12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,528,Netherlands,2020,83035.0,Float,Eurostat,"Since there is no public breakdown of the amount of household food waste recycled, it is classified among others.","Nature: C, Units: TONNES, Observation Status: E","Reporting Type: G, Food Waste Sector: OOHC"
netherlands2020,12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,528,Netherlands,2020,1316548.0,Float,Eurostat,"Since there is no public breakdown of the amount of household food waste recycled, it is classified among others.","Nature: C, Units: TONNES, Observation Status: E","Reporting Type: G, Food Waste Sector: ALL"
netherlands2020,12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,528,Netherlands,2020,1023708.0,Float,Eurostat,"Since there is no public breakdown of the amount of household food waste recycled, it is classified among others.","Nature: C, Units: TONNES, Observation Status: E","Reporting Type: G, Food Waste Sector: HHS"
netherlands2021,12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,528,Netherlands,2021,1140494.0,Float,Eurostat,,"Nature: C, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: ALL"
netherlands2021,12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,528,Netherlands,2021,83035.0,Float,Eurostat,,"Nature: C, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: OOHC"
netherlands2021,12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,528,Netherlands,2021,209805.0,Float,Eurostat,,"Nature: C, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: RTL"
netherlands2021,12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,528,Netherlands,2021,847654.0,Float,Eurostat,,"Nature: C, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: HHS"
netherlands2022,12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,528,Netherlands,2022,1036040.0,Float,Food Waste Index Report / WESR,,"Nature: E, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: HHS"
netherlands2022,12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,528,Netherlands,2022,210720.0,Float,Food Waste Index Report / WESR,,"Nature: E, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: RTL"
netherlands2022,12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,528,Netherlands,2022,87800.0,Float,Food Waste Index Report / WESR,,"Nature: E, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: OOHC"
netherlands2022,12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,528,Netherlands,2022,1334560.0,Float,Food Waste Index Report / WESR,,"Nature: E, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: ALL"
north macedonia2019,12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,807,North Macedonia,2019,262671.17145,Float,Food Waste Index Report / WESR,Very Low Confidence,"Nature: E, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: ALL"
north macedonia2019,12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,807,North Macedonia,2019,32586.41628,Float,Food Waste Index Report / WESR,Very Low Confidence,"Nature: E, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: RTL"
north macedonia2019,12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,807,North Macedonia,2019,57604.76336,Float,Food Waste Index Report / WESR,Very Low Confidence,"Nature: E, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: OOHC"
north macedonia2019,12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,807,North Macedonia,2019,172479.99182,Float,Food Waste Index Report / WESR,Low Confidence,"Nature: E, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: HHS"
north macedonia2022,12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,807,North Macedonia,2022,179310.82396,Float,Food Waste Index Report / WESR,Low Confidence,"Nature: E, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: HHS"
north macedonia2022,12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,807,North Macedonia,2022,30755.42585,Float,Food Waste Index Report / WESR,Low Confidence,"Nature: E, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: RTL"
north macedonia2022,12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,807,North Macedonia,2022,51283.29147,Float,Food Waste Index Report / WESR,Low Confidence,"Nature: E, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: OOHC"
north macedonia2022,12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,807,North Macedonia,2022,261349.54128,Float,Food Waste Index Report / WESR,Low Confidence,"Nature: E, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: ALL"
norway2019,12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,578,Norway,2019,74087.70379,Float,Food Waste Index Report / WESR,Medium Confidence,"Nature: E, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: RTL"
norway2019,12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,578,Norway,2019,524630.5078,Float,Food Waste Index Report / WESR,Medium Confidence,"Nature: E, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: ALL"
norway2019,12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,578,Norway,2019,423857.32,Float,Food Waste Index Report / WESR,High Confidence,"Nature: E, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: HHS"
norway2019,12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,578,Norway,2019,26685.484,Float,Food Waste Index Report / WESR,Medium Confidence,"Nature: E, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: OOHC"
norway2020,12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,578,Norway,2020,97547.0,Float,Eurostat,,"Nature: C, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: OOHC"
norway2020,12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,578,Norway,2020,578721.0,Float,Eurostat,,"Nature: C, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: ALL"
norway2020,12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,578,Norway,2020,419893.0,Float,Eurostat,,"Nature: C, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: HHS"
norway2020,12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,578,Norway,2020,61281.0,Float,Eurostat,,"Nature: C, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: RTL"
norway2021,12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,578,Norway,2021,69221.0,Float,Eurostat,,"Nature: C, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: RTL"
norway2021,12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,578,Norway,2021,571108.0,Float,Eurostat,,"Nature: C, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: ALL"
norway2021,12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,578,Norway,2021,94556.0,Float,Eurostat,,"Nature: C, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: OOHC"
norway2021,12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,578,Norway,2021,407331.0,Float,Eurostat,,"Nature: C, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: HHS"
norway2022,12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,578,Norway,2022,423540.0,Float,Food Waste Index Report / WESR,,"Nature: E, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: HHS"
norway2022,12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,578,Norway,2022,581010.0,Float,Food Waste Index Report / WESR,,"Nature: E, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: ALL"
norway2022,12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,578,Norway,2022,97740.0,Float,Food Waste Index Report / WESR,,"Nature: E, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: OOHC"
norway2022,12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,578,Norway,2022,59730.0,Float,Food Waste Index Report / WESR,,"Nature: E, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: RTL"
poland2019,12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,616,Poland,2019,3573654.11175,Float,Food Waste Index Report / WESR,Low Confidence,"Nature: E, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: ALL"
poland2019,12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,616,Poland,2019,485392.33016,Float,Food Waste Index Report / WESR,Low Confidence,"Nature: E, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: RTL"
poland2019,12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,616,Poland,2019,2119454.89834,Float,Food Waste Index Report / WESR,Medium Confidence,"Nature: E, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: HHS"
poland2019,12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,616,Poland,2019,968806.88325,Float,Food Waste Index Report / WESR,Low Confidence,"Nature: E, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: OOHC"
poland2020,12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,616,Poland,2020,2275921.0,Float,Eurostat,,"Nature: C, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: HHS"
poland2020,12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,616,Poland,2020,190293.0,Float,Eurostat,,"Nature: C, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: OOHC"
poland2020,12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,616,Poland,2020,320396.0,Float,Eurostat,,"Nature: C, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: RTL"
poland2020,12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,616,Poland,2020,2786610.0,Float,Eurostat,,"Nature: C, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: ALL"
poland2021,12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,616,Poland,2021,2832573.0,Float,Eurostat,"Since there is no public breakdown of the amount of household food waste recycled, it is classified among others.","Nature: C, Units: TONNES, Observation Status: E","Reporting Type: G, Food Waste Sector: ALL"
poland2021,12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,616,Poland,2021,186433.0,Float,Eurostat,"Since there is no public breakdown of the amount of household food waste recycled, it is classified among others.","Nature: C, Units: TONNES, Observation Status: E","Reporting Type: G, Food Waste Sector: OOHC"
poland2021,12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,616,Poland,2021,345514.0,Float,Eurostat,"Since there is no public breakdown of the amount of household food waste recycled, it is classified among others.","Nature: C, Units: TONNES, Observation Status: E","Reporting Type: G, Food Waste Sector: RTL"
poland2021,12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,616,Poland,2021,2300626.0,Float,Eurostat,"Since there is no public breakdown of the amount of household food waste recycled, it is classified among others.","Nature: C, Units: TONNES, Observation Status: E","Reporting Type: G, Food Waste Sector: HHS"
poland2022,12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,616,Poland,2022,2391600.0,Float,Food Waste Index Report / WESR,,"Nature: E, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: HHS"
poland2022,12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,616,Poland,2022,318880.0,Float,Food Waste Index Report / WESR,,"Nature: E, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: RTL"
poland2022,12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,616,Poland,2022,2909780.0,Float,Food Waste Index Report / WESR,,"Nature: E, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: ALL"
poland2022,12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,616,Poland,2022,199300.0,Float,Food Waste Index Report / WESR,,"Nature: E, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: OOHC"
portugal2019,12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,620,Portugal,2019,261488.20859,Float,Food Waste Index Report / WESR,Low Confidence,"Nature: E, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: OOHC"
portugal2019,12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,620,Portugal,2019,861786.21558,Float,Food Waste Index Report / WESR,Low Confidence,"Nature: E, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: HHS"
portugal2019,12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,620,Portugal,2019,1254285.43687,Float,Food Waste Index Report / WESR,Low Confidence,"Nature: E, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: ALL"
portugal2019,12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,620,Portugal,2019,131011.01269,Float,Food Waste Index Report / WESR,Low Confidence,"Nature: E, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: RTL"
portugal2020,12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,620,Portugal,2020,1649204.0,Float,Eurostat,"Since there is no public breakdown of the amount of household food waste recycled, it is classified among others.","Nature: C, Units: TONNES, Observation Status: E","Reporting Type: G, Food Waste Sector: ALL"
portugal2020,12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,620,Portugal,2020,1273572.0,Float,Eurostat,"Since there is no public breakdown of the amount of household food waste recycled, it is classified among others.","Nature: C, Units: TONNES, Observation Status: E","Reporting Type: G, Food Waste Sector: HHS"
portugal2020,12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,620,Portugal,2020,214233.0,Float,Eurostat,"Since there is no public breakdown of the amount of household food waste recycled, it is classified among others.","Nature: C, Units: TONNES, Observation Status: E","Reporting Type: G, Food Waste Sector: RTL"
portugal2020,12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,620,Portugal,2020,161399.0,Float,Eurostat,"Since there is no public breakdown of the amount of household food waste recycled, it is classified among others.","Nature: C, Units: TONNES, Observation Status: E","Reporting Type: G, Food Waste Sector: OOHC"
portugal2021,12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,620,Portugal,2021,224838.0,Float,Eurostat,"Since there is no public breakdown of the amount of household food waste recycled, it is classified among others.","Nature: C, Units: TONNES, Observation Status: E","Reporting Type: G, Food Waste Sector: RTL"
portugal2021,12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,620,Portugal,2021,162903.0,Float,Eurostat,"Since there is no public breakdown of the amount of household food waste recycled, it is classified among others.","Nature: C, Units: TONNES, Observation Status: E","Reporting Type: G, Food Waste Sector: OOHC"
portugal2021,12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,620,Portugal,2021,1673183.0,Float,Eurostat,"Since there is no public breakdown of the amount of household food waste recycled, it is classified among others.","Nature: C, Units: TONNES, Observation Status: E","Reporting Type: G, Food Waste Sector: ALL"
portugal2021,12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,620,Portugal,2021,1285442.0,Float,Eurostat,"Since there is no public breakdown of the amount of household food waste recycled, it is classified among others.","Nature: C, Units: TONNES, Observation Status: E","Reporting Type: G, Food Waste Sector: HHS"
portugal2022,12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,620,Portugal,2022,1725360.0,Float,Food Waste Index Report / WESR,,"Nature: E, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: ALL"
portugal2022,12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,620,Portugal,2022,236210.0,Float,Food Waste Index Report / WESR,,"Nature: E, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: OOHC"
portugal2022,12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,620,Portugal,2022,215670.0,Float,Food Waste Index Report / WESR,,"Nature: E, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: RTL"
portugal2022,12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,620,Portugal,2022,1273480.0,Float,Food Waste Index Report / WESR,,"Nature: E, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: HHS"
romania2019,12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,642,Romania,2019,495160.91648,Float,Food Waste Index Report / WESR,Low Confidence,"Nature: E, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: OOHC"
romania2019,12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,642,Romania,2019,2096225.69382,Float,Food Waste Index Report / WESR,Low Confidence,"Nature: E, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: ALL"
romania2019,12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,642,Romania,2019,248085.88296,Float,Food Waste Index Report / WESR,Low Confidence,"Nature: E, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: RTL"
romania2019,12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,642,Romania,2019,1352978.89438,Float,Food Waste Index Report / WESR,Very Low Confidence,"Nature: E, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: HHS"
romania2022,12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,642,Romania,2022,189412.74029,Float,Food Waste Index Report / WESR,Low Confidence,"Nature: E, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: RTL"
romania2022,12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,642,Romania,2022,1323990.91907,Float,Food Waste Index Report / WESR,Low Confidence,"Nature: E, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: HHS"
romania2022,12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,642,Romania,2022,1752528.79363,Float,Food Waste Index Report / WESR,Low Confidence,"Nature: E, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: ALL"
romania2022,12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,642,Romania,2022,239125.13427,Float,Food Waste Index Report / WESR,Low Confidence,"Nature: E, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: OOHC"
serbia2019,12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,688,Serbia,2019,916028.23004,Float,Food Waste Index Report / WESR,Medium Confidence,"Nature: E, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: ALL"
serbia2019,12,12.3,12.3.1,AG_FOOD_WST,Food waste (Tonnes),2363,688,Serbia,2019,52633.2,Float,Food Waste Index Report / WESR,Medium Confidence,"Nature: E, Units: TONNES, Observation Status: A","Reporting Type: G, Food Waste Sector: OOHC"
